timestamp,FEATURE,prediction,anomaly_score,anomaly_likelihood
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 10:00:00,309.0,309.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.3,0.5
2017-02-17 11:00:00,325.0,325.0,0.45,0.5
2017-02-17 11:00:00,325.0,325.0,0.45,0.5
2017-02-17 11:00:00,325.0,325.0,0.45,0.5
2017-02-17 11:00:00,325.0,325.0,0.45,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 11:00:00,325.0,325.0,0.0,0.5
2017-02-17 12:00:00,137.0,181.0,0.8,0.5
2017-02-17 12:00:00,137.0,181.0,0.3,0.5
2017-02-17 12:00:00,137.0,137.0,1.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.025,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 12:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,16.0,16.0,0.725,0.5
2017-02-17 18:00:00,137.0,137.0,0.675,0.5
2017-02-17 18:00:00,16.0,16.0,0.725,0.5
2017-02-17 18:00:00,137.0,137.0,0.65,0.5
2017-02-17 18:00:00,137.0,19.919999999999998,0.025,0.5
2017-02-17 18:00:00,137.0,19.919999999999998,0.0,0.5
2017-02-17 18:00:00,16.0,16.0,0.725,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,16.0,137.0,0.7,0.5
2017-02-17 18:00:00,137.0,137.0,0.0,0.5
2017-02-17 18:00:00,137.0,17.920799999999996,0.025,0.5
2017-02-17 18:00:00,137.0,137.0,0.025,0.5
2017-02-17 18:00:00,137.0,17.920799999999996,0.0,0.5
2017-02-17 18:00:00,137.0,17.920799999999996,0.05,0.5
2017-02-17 18:00:00,137.0,137.0,0.05,0.5
2017-02-17 18:00:00,137.0,137.0,0.05,0.5
2017-02-17 18:00:00,137.0,137.0,0.05,0.5
2017-02-17 18:00:00,16.0,137.0,0.675,0.5
2017-02-17 18:00:00,16.0,16.0,0.0,0.5
2017-02-17 18:00:00,137.0,137.0,0.625,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.675,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.65,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.675,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.675,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,16.2259801992,0.0,0.5
2017-02-17 19:00:00,137.0,16.2259801992,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.675,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.675,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,16.110730297607997,0.0,0.5
2017-02-17 19:00:00,137.0,16.110730297607997,0.0,0.5
2017-02-17 19:00:00,137.0,137.0,0.0,0.5
2017-02-17 19:00:00,137.0,16.110730297607997,0.0,0.5
2017-02-17 19:00:00,16.0,137.0,0.65,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,137.0,0.675,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,16.054257845827916,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,16.0,0.675,0.5
2017-02-17 20:00:00,16.0,137.0,0.675,0.5
2017-02-17 20:00:00,137.0,137.0,0.65,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,16.0,0.675,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,137.0,0.675,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,137.0,0.675,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,16.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 20:00:00,137.0,16.006383381303806,0.0,0.5
2017-02-17 20:00:00,137.0,16.006383381303806,0.0,0.5
2017-02-17 20:00:00,16.0,16.0,0.65,0.5
2017-02-17 20:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,16.0,16.0,0.0,0.5
2017-02-17 21:00:00,16.0,137.0,0.675,0.5
2017-02-17 21:00:00,16.0,137.0,0.025,0.5
2017-02-17 21:00:00,137.0,137.0,0.625,0.5
2017-02-17 21:00:00,16.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,16.001072854895728,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,16.001072854895728,0.0,0.5
2017-02-17 21:00:00,137.0,16.001072854895728,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,16.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,16.0,137.0,0.675,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,16.0,137.0,0.65,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,137.0,137.0,0.0,0.5
2017-02-17 21:00:00,16.0,137.0,0.675,0.5
2017-02-17 21:00:00,16.0,137.0,0.675,0.5
2017-02-17 22:00:00,137.0,137.0,0.65,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.675,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.025,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,16.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,16.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.675,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,16.000014849692736,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.675,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,137.0,0.0,0.5
2017-02-17 22:00:00,16.0,16.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.65,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,137.0,0.0,0.5
2017-02-17 22:00:00,137.0,16.000005093444607,0.0,0.5
2017-02-17 22:00:00,137.0,16.000005093444607,0.0,0.5
2017-02-17 23:00:00,137.0,16.000005093444607,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.675,0.5
2017-02-17 23:00:00,137.0,137.0,0.65,0.5
2017-02-17 23:00:00,16.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.675,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,16.00000085605523,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,16.00000085605523,0.675,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.675,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,137.0,137.0,0.0,0.5
2017-02-17 23:00:00,16.0,16.00000029362694,0.0,0.5
2017-02-17 23:00:00,16.0,137.0,0.675,0.5
2017-02-17 23:00:00,16.0,16.0,0.0,0.5
2017-02-18 00:00:00,1.0,1.0,0.05,0.5
2017-02-18 00:00:00,1.0,137.0,0.05,0.5
2017-02-18 00:00:00,1.0,1.0,0.0,0.5
2017-02-18 00:00:00,1.0,137.0,0.0,0.5
2017-02-18 00:00:00,1.0,137.0,0.0,0.5
2017-02-18 00:00:00,1.0,1.0,0.0,0.5
2017-02-18 00:00:00,1.0,1.0,0.0,0.5
2017-02-18 00:00:00,1.0,1.0,0.0,0.25186311821305463
2017-02-18 00:00:00,1.0,1.0,0.0,0.045261548294833531
2017-02-18 00:00:00,1.0,1.0,0.0,0.045261548294833531
2017-02-18 00:00:00,1.0,1.0,0.0,0.038488914767411231
