time_start,post_like
datetime,float
T,
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 10:00,309.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 11:00,325.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 12:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,16.0
02/17/17 18:00,137.0
02/17/17 18:00,16.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,16.0
02/17/17 18:00,137.0
02/17/17 18:00,16.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,137.0
02/17/17 18:00,16.0
02/17/17 18:00,16.0
02/17/17 18:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,137.0
02/17/17 19:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,137.0
02/17/17 20:00,16.0
02/17/17 20:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,16.0
02/17/17 21:00,16.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,137.0
02/17/17 21:00,16.0
02/17/17 21:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,16.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,16.0
02/17/17 22:00,16.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 22:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,16.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,16.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,16.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,137.0
02/17/17 23:00,16.0
02/17/17 23:00,16.0
02/17/17 23:00,16.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 00:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,16.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 01:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,16.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,16.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 02:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,16.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,16.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,16.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 03:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,16.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,16.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,16.0
02/18/17 04:00,1.0
02/18/17 04:00,16.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 04:00,1.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 05:00,2.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 06:00,5.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 07:00,3.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 08:00,6.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 09:00,13.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 10:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 11:00,30.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 12:00,16.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 13:00,18.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 14:00,27.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
02/18/17 15:00,28.0
